Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Mu,total_vaccinations_per_hundred,gdp_per_capita,aged_70_older,life_expectancy,new_cases_smoothed_per_million,new_deaths_smoothed_per_million
0.0,0.0,0.18,0.0,0.0,0.06,98.79,0.85,0.12,0.0,0.0,106.76,40585.721,13.264,81.91,128.481,0.18
0.0,0.0,0.2,0.0,0.0,0.0,99.61,0.2,-0.01,0.0,0.0,117.69,40585.721,13.264,81.91,114.191,0.283
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,126.72,40585.721,13.264,81.91,101.574,0.386
0.0,0.0,0.0,0.0,0.0,0.0,99.87,0.13,0.0,0.0,0.0,132.95,40585.721,13.264,81.91,61.949,0.257
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,138.16,40585.721,13.264,81.91,96.245,0.386
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,142.52,40585.721,13.264,81.91,100.673,0.515
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,121.16,40585.721,13.264,81.91,105.643,0.515
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,113.505,8702.975,3.284,67.44,71.99,0.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,113.505,8702.975,3.284,67.44,275.62,1.582
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,113.505,8702.975,3.284,67.44,770.85,3.956
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.01275,73.15,38605.671,13.079,82.66,16.105,3.049
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,73.15,38605.671,13.079,82.66,5.153,0.463
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,73.15,38605.671,13.079,82.66,4.768,0.795
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,73.15,38605.671,13.079,82.66,7.673,0.484
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,73.15,38605.671,13.079,82.66,9.016,0.311
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,73.15,38605.671,13.079,82.66,17.247,0.178
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,73.15,38605.671,13.079,82.66,34.805,0.19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,73.15,38605.671,13.079,82.66,77.568,0.237
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,27.56,38605.671,13.079,82.66,123.967,0.482
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.11,38605.671,13.079,82.66,178.63,1.002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.11,38605.671,13.079,82.66,254.951,1.116
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,99.77,0.0,0.0,22.62,38605.671,13.079,82.66,542.0,2.975
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,99.8,0.0,0.0,39.97,38605.671,13.079,82.66,617.175,7.536
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,99.52,0.0,0.0,1.0,38605.671,13.079,82.66,326.381,8.853
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,99.71,0.0,0.0,0.11,38605.671,13.079,82.66,156.911,5.908
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,99.75,0.0,0.0,0.11,38605.671,13.079,82.66,211.363,5.557
1.35,0.0,0.0,0.0,0.0,0.0,0.0,15.44,83.21,0.0,0.0,0.01,38605.671,13.079,82.66,205.961,4.893
1.49,0.0,0.0,0.0,0.0,0.27,0.0,27.64,70.6,0.0,0.0,0.21,38605.671,13.079,82.66,269.76,5.599
9.07,0.0,0.14,0.0,0.0,0.23,0.05,26.99,63.52,0.0,0.0,1.79,38605.671,13.079,82.66,303.721,5.941
9.74,0.1,0.28,0.0,0.0,0.1,0.0,50.94,38.84,0.0,0.0,3.53,38605.671,13.079,82.66,296.048,6.161
11.38,0.07,0.27,0.03,0.0,0.24,0.0,46.41,41.6,0.0,0.0,5.9,38605.671,13.079,82.66,296.759,5.053
7.87,0.05,0.59,0.0,0.0,0.49,0.02,65.32,25.66,0.0,0.0,9.17,38605.671,13.079,82.66,315.583,4.508
7.73,0.0,0.81,0.0,0.03,1.11,0.0,78.39,11.93,0.0,0.0,13.46,38605.671,13.079,82.66,466.339,3.933
8.73,0.0,0.71,0.0,0.03,2.11,0.0,79.82,8.6,0.0,0.0,18.94,38605.671,13.079,82.66,589.335,4.0
10.47,0.0,3.82,0.04,0.02,3.0,0.08,76.62,5.91,0.04,0.0,26.3,38605.671,13.079,82.66,484.388,4.324
11.39,0.0,1.96,0.16,0.02,3.35,1.07,78.3,3.73,0.0,0.0,34.36,38605.671,13.079,82.66,321.544,3.969
14.35,0.0,1.72,0.06,0.0,2.09,1.57,77.78,2.37,0.06,0.0,44.55,38605.671,13.079,82.66,213.247,2.385
13.22,0.0,2.53,0.06,0.03,2.05,3.1,75.23,3.59,0.16,0.0,55.11,38605.671,13.079,82.66,130.2,1.842
17.92,0.0,3.18,0.05,0.0,0.95,12.23,61.16,4.19,0.27,0.0,67.1,38605.671,13.079,82.66,58.347,0.835
18.57,0.0,6.98,0.0,0.0,0.86,40.69,29.47,2.89,0.43,0.0,79.2,38605.671,13.079,82.66,27.104,0.497
10.13,0.0,1.91,0.0,0.0,0.22,69.07,16.91,1.18,0.39,0.0,91.21,38605.671,13.079,82.66,57.036,0.334
1.97,0.0,1.02,0.0,0.0,0.02,91.64,4.88,0.31,0.15,0.0,104.74,38605.671,13.079,82.66,269.999,0.376
0.86,0.0,0.88,0.0,0.0,0.01,95.82,2.16,0.17,0.05,0.0,116.23,38605.671,13.079,82.66,337.782,0.793
0.68,0.0,0.29,0.0,0.0,0.01,98.18,0.74,0.09,0.0,0.0,125.46,38605.671,13.079,82.66,320.142,1.867
0.23,0.0,0.11,0.0,0.0,0.01,99.22,0.27,0.11,0.01,0.0,133.4,38605.671,13.079,82.66,188.872,1.66
0.09,0.0,0.11,0.0,0.0,0.0,99.6,0.15,0.05,0.0,0.0,138.17,38605.671,13.079,82.66,110.883,1.099
0.0,0.0,0.03,0.0,0.0,0.0,99.79,0.06,0.12,0.0,0.0,141.51,38605.671,13.079,82.66,72.729,0.795
0.06,0.0,0.0,0.0,0.0,0.0,99.56,0.0,0.35,0.03,0.0,144.36,38605.671,13.079,82.66,70.853,0.562
0.0,0.0,0.0,0.0,0.0,0.02,99.79,0.02,0.17,0.0,0.0,146.92,38605.671,13.079,82.66,88.971,0.381
0.0,0.0,0.0,0.0,0.0,0.0,99.65,0.0,0.35,0.0,0.0,150.17,38605.671,13.079,82.66,151.24,0.535
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0036585365853658,89.85,39753.244,12.527,81.32,46.935,6.472
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,89.85,39753.244,12.527,81.32,31.084,4.392
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,89.85,39753.244,12.527,81.32,16.28,2.379
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,89.85,39753.244,12.527,81.32,13.128,1.039
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,89.85,39753.244,12.527,81.32,5.19,0.635
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,89.85,39753.244,12.527,81.32,11.002,0.314
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,89.85,39753.244,12.527,81.32,11.61,0.197
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,89.85,39753.244,12.527,81.32,16.069,0.153
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,89.85,39753.244,12.527,81.32,19.82,0.147
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,89.85,39753.244,12.527,81.32,44.202,0.174
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,99.97,0.0,0.0,89.85,39753.244,12.527,81.32,84.723,0.446
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,99.94,0.0,0.0,66.32000000000001,39753.244,12.527,81.32,214.129,1.06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,99.77,0.0,0.0,40.15,39753.244,12.527,81.32,321.747,2.664
0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.96,98.03,0.0,0.0,40.15,39753.244,12.527,81.32,334.54,4.997
0.0,0.0,0.0,0.0,0.0,0.0,0.01,7.81,92.18,0.0,0.0,40.15,39753.244,12.527,81.32,286.874,6.466
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.67,87.33,0.0,0.0,40.15,39753.244,12.527,81.32,227.861,6.254
0.08,0.01,0.0,0.0,0.0,0.01,0.0,40.5,59.4,0.0,0.0,39.035,39753.244,12.527,81.32,428.969,6.74
0.25,0.01,0.0,0.0,0.0,0.01,0.01,63.89,35.83,0.0,0.0,32.585,39753.244,12.527,81.32,806.229,9.069
0.21,0.02,0.0,0.0,0.0,0.04,0.01,75.82,23.9,0.0,0.0,4.17,39753.244,12.527,81.32,850.395,13.717
0.24,0.0,0.0,0.0,0.01,0.07,0.02,83.61,16.05,0.0,0.0,10.74,39753.244,12.527,81.32,495.866,18.205
0.13,0.01,0.01,0.0,0.0,0.1,0.02,92.05,7.68,0.0,0.0,19.3,39753.244,12.527,81.32,260.685,13.069
0.15,0.0,0.01,0.0,0.0,0.12,0.02,95.97,3.73,0.0,0.0,27.21,39753.244,12.527,81.32,164.493,7.05
0.2,0.01,0.02,0.04,0.0,0.32,0.01,97.23,2.16,0.01,0.0,34.86,39753.244,12.527,81.32,87.339,3.38
0.31,0.01,0.05,0.09,0.03,0.26,0.02,97.89,1.34,0.0,0.0,45.0,39753.244,12.527,81.32,81.185,1.244
0.45,0.01,0.05,0.22,0.0,0.21,0.1,98.14,0.82,0.0,0.0,54.42,39753.244,12.527,81.32,52.012,0.522
0.79,0.01,0.23,0.79,0.02,0.22,1.61,95.23,1.1,0.0,0.0,63.71,39753.244,12.527,81.32,37.319,0.373
0.77,0.0,0.29,1.02,0.03,0.29,9.15,87.45,1.0,0.0,0.0,73.74,39753.244,12.527,81.32,31.298,0.228
0.42,0.01,0.2,0.23,0.0,0.23,33.6,64.02,1.28,0.01,0.0,84.09,39753.244,12.527,81.32,32.728,0.159
0.11,0.0,0.09,0.13,0.0,0.03,73.25,25.96,0.42,0.0,0.0,95.61,39753.244,12.527,81.32,47.065,0.124
0.08,0.0,0.04,0.01,0.0,0.0,90.21,9.41,0.25,0.0,0.0,105.62,39753.244,12.527,81.32,106.82,0.14
0.01,0.0,0.01,0.0,0.0,0.0,98.09,1.68,0.19,0.0,0.0,113.34,39753.244,12.527,81.32,240.509,0.256
0.0,0.0,0.01,0.0,0.0,0.0,99.26,0.61,0.05,0.0,0.0,118.72,39753.244,12.527,81.32,474.81,0.423
0.01,0.0,0.02,0.0,0.0,0.0,99.66,0.23,0.05,0.0,0.0,123.24,39753.244,12.527,81.32,528.608,0.949
0.01,0.0,0.01,0.0,0.0,0.0,99.72,0.22,0.03,0.0,0.0,127.23,39753.244,12.527,81.32,404.843,1.315
0.0,0.0,0.0,0.0,0.0,0.0,99.94,0.02,0.03,0.0,0.0,131.48,39753.244,12.527,81.32,481.525,1.475
0.0,0.0,0.0,0.0,0.0,0.0,99.94,0.03,0.03,0.0,0.0,134.63,39753.244,12.527,81.32,549.434,1.655
0.0,0.0,0.0,0.0,0.0,0.0,99.98,0.02,0.0,0.0,0.0,136.53,39753.244,12.527,81.32,441.022,2.099
0.0,0.0,0.0,0.0,0.0,0.0,99.91,0.01,0.08,0.0,0.0,139.94,39753.244,12.527,81.32,490.881,1.694
0.0,0.0,0.0,0.0,0.0,0.0,99.96,0.01,0.03,0.0,0.0,145.32,39753.244,12.527,81.32,639.487,1.833
0.0,0.0,0.0,0.0,0.0,0.0,99.99,0.0,0.01,0.0,0.0,152.64,39753.244,12.527,81.32,606.005,2.321
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,160.99,39753.244,12.527,81.32,565.393,2.285
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,45.9,9745.079,10.244,73.77,411.545,8.041
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,113.505,9745.079,10.244,73.77,1049.234,8.651
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,113.505,9745.079,10.244,73.77,976.581,10.805
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.93,4227.63,1.948,64.07,18.854,0.104
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,96.88,0.0,0.0,3.93,4227.63,1.948,64.07,2.733,0.009
3.48,0.0,0.0,0.0,0.0,4.35,0.0,51.3,40.87,0.0,0.0,30.82,4227.63,1.948,64.07,4.781,0.014
3.3,0.0,0.0,0.0,0.0,2.2,0.0,72.53,21.97,0.0,0.0,30.82,4227.63,1.948,64.07,18.323,0.09
0.0,0.0,0.0,0.0,0.0,7.89,0.0,72.37,19.74,0.0,0.0,30.82,4227.63,1.948,64.07,23.941,0.252
2.3,0.0,0.0,0.0,0.0,17.24,0.0,68.97,11.49,0.0,0.0,30.82,4227.63,1.948,64.07,19.21,0.18
1.92,0.0,0.0,0.0,0.0,3.85,0.0,80.77,13.46,0.0,0.0,0.64,4227.63,1.948,64.07,10.994,0.18
0.0,0.0,0.0,0.0,3.77,22.64,0.0,50.94,22.65,0.0,0.0,30.82,4227.63,1.948,64.07,7.64,0.153
6.52,0.0,0.0,2.17,0.0,15.22,0.0,52.17,23.92,0.0,0.0,30.82,4227.63,1.948,64.07,2.76,0.054
6.25,0.0,0.0,7.29,1.04,10.42,1.04,41.67,32.29,0.0,0.0,2.255,4227.63,1.948,64.07,2.021,0.077
4.76,0.0,1.19,2.38,0.0,5.95,5.95,44.05,35.72,0.0,0.0,2.255,4227.63,1.948,64.07,1.936,0.009
1.67,0.0,0.0,0.0,0.0,5.0,3.33,11.67,78.33,0.0,0.0,2.255,4227.63,1.948,64.07,1.45,0.0
0.0,0.0,0.0,1.35,0.0,9.46,12.16,1.35,75.68,0.0,0.0,3.87,4227.63,1.948,64.07,1.144,0.009
0.0,0.0,0.0,0.0,0.0,3.85,78.85,0.0,17.3,0.0,0.0,55.735,4227.63,1.948,64.07,1.877,0.005
0.0,0.0,0.0,0.0,0.0,0.76,80.92,0.0,18.32,0.0,0.0,3.99,4227.63,1.948,64.07,5.326,0.023
0.0,0.0,0.0,0.0,0.0,0.0,95.89,0.0,4.11,0.0,0.0,109.445,4227.63,1.948,64.07,14.793,0.05
0.0,0.0,0.0,0.0,0.0,0.0,93.33,0.0,6.67,0.0,0.0,55.735,4227.63,1.948,64.07,14.55,0.167
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,113.505,4227.63,1.948,64.07,17.423,0.198
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,34.21,1561.767,1.417,62.05,9.88,0.057
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,34.21,1561.767,1.417,62.05,36.591,2.298
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,34.21,1561.767,1.417,62.05,21.713,0.517
0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.05,17.95,0.0,0.0,39.035,1561.767,1.417,62.05,13.557,0.46
0.0,0.0,0.0,0.0,0.0,0.0,98.55,0.0,1.45,0.0,0.0,57.45,1561.767,1.417,62.05,12.178,0.172
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,61.51,1561.767,1.417,62.05,23.724,1.034
0.0,0.0,0.0,0.0,0.0,0.0,99.13,0.0,0.87,0.0,0.0,111.53999999999999,1561.767,1.417,62.05,51.354,1.723
0.0,0.0,0.0,0.0,0.0,0.0,98.61,0.0,1.39,0.0,0.0,7.42,1561.767,1.417,62.05,15.797,1.723
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.29,24574.382,14.524,82.24,29.093,0.537
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.29,24574.382,14.524,82.24,34.575,0.537
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,36.364999999999995,24574.382,14.524,82.24,221.874,2.521
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,36.364999999999995,24574.382,14.524,82.24,228.706,7.562
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.57,24574.382,14.524,82.24,157.724,9.45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79,96.21,0.0,0.0,0.29,24574.382,14.524,82.24,88.491,7.852
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,93.6,0.0,0.0,0.1,24574.382,14.524,82.24,63.296,4.67
0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,81.25,0.0,0.0,0.48,24574.382,14.524,82.24,64.095,4.009
2.11,0.0,0.0,0.0,0.0,0.0,0.0,33.1,64.79,0.0,0.0,1.74,24574.382,14.524,82.24,48.033,2.521
6.31,0.0,0.0,0.0,0.0,0.0,0.0,51.35,42.34,0.0,0.0,4.03,24574.382,14.524,82.24,97.527,2.314
2.8,0.0,0.0,0.0,0.0,0.0,0.0,48.25,48.95,0.0,0.0,7.04,24574.382,14.524,82.24,108.106,2.328
0.36,0.0,0.0,0.0,0.0,0.0,0.0,88.69,10.95,0.0,0.0,10.86,24574.382,14.524,82.24,193.002,3.623
0.29,0.0,0.0,0.0,0.0,0.1,0.0,93.46,6.15,0.0,0.0,14.17,24574.382,14.524,82.24,227.963,5.427
1.78,0.0,0.0,0.0,0.0,0.0,0.3,86.69,11.23,0.0,0.0,18.19,24574.382,14.524,82.24,296.466,6.998
0.82,0.0,0.0,0.16,0.0,0.16,0.0,88.34,10.52,0.0,0.0,24.55,24574.382,14.524,82.24,272.649,7.976
0.39,0.0,0.0,0.0,0.0,0.0,0.63,79.91,19.07,0.0,0.0,30.25,24574.382,14.524,82.24,194.668,6.888
0.48,0.0,0.08,0.0,0.0,0.0,0.08,80.48,18.88,0.0,0.0,42.48,24574.382,14.524,82.24,200.853,5.262
0.18,0.0,0.0,0.0,0.0,0.0,0.0,74.91,24.91,0.0,0.0,53.98,24574.382,14.524,82.24,153.247,3.761
1.09,0.0,0.0,0.0,0.0,0.0,0.55,27.87,70.49,0.0,0.0,66.91,24574.382,14.524,82.24,72.112,1.956
0.0,0.0,0.0,0.0,0.0,0.0,7.14,45.24,47.62,0.0,0.0,79.09,24574.382,14.524,82.24,37.44,1.612
4.05,0.0,0.0,0.0,0.0,0.0,54.39,37.5,4.06,0.0,0.0,89.92,24574.382,14.524,82.24,191.597,0.813
0.28,0.0,0.0,0.0,0.0,0.0,96.89,1.98,0.85,0.0,0.0,98.72,24574.382,14.524,82.24,259.37,0.62
0.0,0.0,0.0,0.0,0.0,0.0,91.74,6.88,1.38,0.0,0.0,104.56,24574.382,14.524,82.24,271.698,1.57
0.0,0.0,0.0,0.0,0.0,0.0,96.57,3.43,0.0,0.0,0.0,107.86,24574.382,14.524,82.24,309.593,2.548
0.0,0.0,0.0,0.0,0.0,0.0,99.71,0.29,0.0,0.0,0.0,111.4,24574.382,14.524,82.24,248.749,3.816
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,114.83,24574.382,14.524,82.24,222.37,3.885
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,117.64,24574.382,14.524,82.24,211.336,3.154
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5.415,7423.808,3.016,74.3,28.525,0.665
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5.415,7423.808,3.016,74.3,25.793,0.861
0.0,8.57,0.0,0.0,0.0,0.0,0.0,0.0,91.43,0.0,0.0,5.415,7423.808,3.016,74.3,35.906,1.487
0.0,11.76,0.0,0.0,0.0,0.0,0.0,0.0,88.24,0.0,0.0,5.415,7423.808,3.016,74.3,41.362,1.495
0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,97.73,0.0,0.0,5.415,7423.808,3.016,74.3,32.227,0.603
0.0,2.63,10.53,0.0,0.0,0.0,23.68,1.32,61.84,0.0,0.0,5.07,7423.808,3.016,74.3,87.069,2.771
0.0,0.6,6.59,0.0,0.0,0.0,35.33,0.0,56.28,1.2,0.0,5.76,7423.808,3.016,74.3,130.122,1.746
0.0,0.0,7.55,0.0,0.0,0.0,49.06,1.89,41.5,0.0,0.0,9.86,7423.808,3.016,74.3,142.537,1.448
0.0,0.0,8.57,0.0,0.0,0.0,62.86,0.0,27.14,1.43,0.0,15.22,7423.808,3.016,74.3,163.289,2.818
0.0,0.0,0.0,0.0,0.0,0.0,97.96,0.0,2.04,0.0,0.0,111.53999999999999,7423.808,3.016,74.3,177.997,3.358
0.0,0.0,0.0,0.0,0.0,0.0,94.83,0.0,5.17,0.0,0.0,34.21,7423.808,3.016,74.3,145.355,2.403
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.3176190476190476,6.335,56054.92,10.158,84.86,1.551,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.335,56054.92,10.158,84.86,7.868,0.095
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.335,56054.92,10.158,84.86,15.34,0.303
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.335,56054.92,10.158,84.86,7.112,0.265
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.335,56054.92,10.158,84.86,2.251,0.227
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.335,56054.92,10.158,84.86,0.7,0.038
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.335,56054.92,10.158,84.86,1.305,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.335,56054.92,10.158,84.86,4.445,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,99.57,0.0,0.0,6.335,56054.92,10.158,84.86,12.502,0.057
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,96.45,0.0,0.0,6.335,56054.92,10.158,84.86,11.613,0.208
1.65,0.0,0.0,0.0,0.0,0.0,0.0,2.75,95.6,0.0,0.0,6.335,56054.92,10.158,84.86,6.544,0.227
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,98.51,0.0,0.0,6.335,56054.92,10.158,84.86,9.344,0.151
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.335,56054.92,10.158,84.86,3.424,0.076
10.07,0.0,0.0,0.0,0.0,0.0,0.0,5.76,84.17,0.0,0.0,5.03,56054.92,10.158,84.86,1.627,0.0
30.23,0.0,0.0,0.0,0.0,0.0,4.65,30.23,34.89,0.0,0.0,7.64,56054.92,10.158,84.86,1.324,0.0
29.87,0.0,0.0,15.58,0.0,0.0,10.39,15.58,28.58,0.0,0.0,14.88,56054.92,10.158,84.86,1.91,0.038
32.5,0.0,0.0,0.0,0.0,0.0,57.5,2.5,7.5,0.0,0.0,20.25,56054.92,10.158,84.86,0.87,0.019
3.33,0.0,0.0,0.0,0.0,0.0,50.0,30.0,10.0,0.0,0.0,39.26,56054.92,10.158,84.86,0.246,0.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,47.84,56054.92,10.158,84.86,0.586,0.0
0.0,0.0,0.0,0.0,0.0,0.0,96.97,0.0,3.03,0.0,0.0,59.03,56054.92,10.158,84.86,0.151,0.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,104.43,56054.92,10.158,84.86,0.246,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.330000000000007,86.67000000000002,0.0,0.0,1.71,22669.797,13.053,78.49,137.409,7.14
0.0,0.0,0.0,0.0,1.26,0.0,0.0,21.38,77.36,0.0,0.0,2.89,22669.797,13.053,78.49,103.354,5.04
1.02,0.0,0.0,0.0,0.51,0.0,0.0,32.23,66.24,0.0,0.0,4.07,22669.797,13.053,78.49,80.22,3.85
0.69,0.0,0.0,0.0,0.0,0.0,0.0,63.75,35.56,0.0,0.0,6.5,22669.797,13.053,78.49,124.039,2.52
0.8,0.0,0.0,0.0,0.0,0.0,0.0,87.54,11.66,0.0,0.0,9.57,22669.797,13.053,78.49,231.524,3.535
0.13,0.0,0.0,0.0,0.0,0.0,0.0,95.59,4.28,0.0,0.0,29.395,22669.797,13.053,78.49,442.467,6.02
0.27,0.0,0.27,0.0,0.0,0.0,0.0,94.67,4.79,0.0,0.0,17.1,22669.797,13.053,78.49,534.167,9.38
3.44,0.0,0.13,0.0,0.0,0.0,0.38,86.13,9.92,0.0,0.0,22.58,22669.797,13.053,78.49,437.007,10.955
0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.06,0.94,0.0,0.0,33.56,22669.797,13.053,78.49,201.564,8.225
0.0,0.0,0.0,0.0,0.0,0.0,2.7,95.95,1.35,0.0,0.0,43.45,22669.797,13.053,78.49,74.235,3.395
0.0,0.0,0.64,0.0,0.0,0.0,22.83,76.21,0.32,0.0,0.0,53.04,22669.797,13.053,78.49,34.055,2.135
0.0,0.0,0.0,0.0,0.0,0.0,61.73,37.04,1.23,0.0,0.0,62.35,22669.797,13.053,78.49,16.87,0.7
0.0,0.0,0.54,0.0,0.0,0.0,87.26,11.38,0.82,0.0,0.0,69.41,22669.797,13.053,78.49,20.825,0.35
0.0,0.0,0.0,0.0,0.0,0.0,95.09,4.42,0.49,0.0,0.0,73.95,22669.797,13.053,78.49,36.225,0.245
0.0,0.0,0.2,0.0,0.0,0.0,98.24,1.57,-0.01,0.0,0.0,76.73,22669.797,13.053,78.49,45.57,0.245
0.0,0.0,0.0,0.0,0.0,0.0,99.09,0.91,0.0,0.0,0.0,78.88,22669.797,13.053,78.49,96.949,0.63
0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.1,0.0,0.0,0.0,80.91,22669.797,13.053,78.49,164.219,1.54
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,82.66,22669.797,13.053,78.49,285.808,2.345
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,84.6,22669.797,13.053,78.49,308.348,2.765
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,86.35,22669.797,13.053,78.49,357.173,4.515
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.4900000000000002,26777.561,11.976,76.88,62.13,0.252
