iso_date,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,year,month,day,iso_date,daily_people_vaccinated,daily_people_vaccinated_per_hundred,daily_vaccinations,daily_vaccinations_per_million,daily_vaccinations_raw,Entity,iso_code_variant,date_variant,Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Mu,Omicron,year_variant,month_variant,day_variant,iso_date_variant
DNK_2021-04-19,DNK,Europe,Denmark,2021-04-19,244067.0,741.0,724.143,2460.0,4.0,2.286,41984.22900000001,127.46600000000001,124.56700000000001,423.167,0.688,0.39299999999999996,1.07,36.0,6.193,199.0,34.232,,,,,200154.0,25197923.0,4334.528,34.43,176762.0,30.406,0.004,244.1,tests performed,1579874.0,1077239.0,502553.0,82.0,39084.0,25300.0,27.18,18.53,8.64,0.0,4352.0,17221.0,0.29600000000000004,64.81,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,,,,,2021,04,19,DNK_2021-04-19,17221.0,0.29600000000000004,25300.0,4352.0,39084.0,Denmark,DNK,2021-04-19,0.35,0.0,0.0,0.13,0.03,0.57,0.08,96.12,2.68,0.01,0.03,0.0,2021,2021,19,DNK_2021-04-19
DNK_2021-05-03,DNK,Europe,Denmark,2021-05-03,254368.0,761.0,764.0,2491.0,0.0,1.857,43756.199,130.907,131.423,428.5,0.0,0.319,1.15,42.0,7.225,184.0,31.651999999999997,,,,,190631.0,27665868.0,4759.063,32.792,171476.0,29.497,0.004,224.4,tests performed,2065733.0,1367774.0,697825.0,134.0,66015.0,37548.0,35.53,23.53,12.0,0.0,6459.0,19177.0,0.33,62.04,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,,,,,2021,05,03,DNK_2021-05-03,19177.0,0.33,37548.0,6459.0,66015.0,Denmark,DNK,2021-05-03,0.2,0.0,0.1,0.08,0.07,0.22,0.4,96.08,2.84,0.0,0.01,0.0,2021,2021,03,DNK_2021-05-03
DNK_2021-05-17,DNK,Europe,Denmark,2021-05-17,268040.0,836.0,1050.4289999999999,2504.0,1.0,0.857,46108.047,143.808,180.69400000000002,430.736,0.172,0.147,1.06,29.0,4.989,173.0,29.759,,,,,203144.0,30267897.0,5206.662,34.945,182259.0,31.351999999999997,0.006,173.5,tests performed,2763506.0,1674589.0,1052457.0,174.0,60497.0,47012.0,47.54,28.81,18.1,0.0,8087.0,23216.0,0.39899999999999997,59.26,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,,,,,2021,05,17,DNK_2021-05-17,23216.0,0.39899999999999997,47012.0,8087.0,60497.0,Denmark,DNK,2021-05-17,0.06,0.0,0.02,0.02,0.0,0.0,0.43,96.8,2.67,0.0,0.0,0.0,2021,2021,17,DNK_2021-05-17
DNK_2021-05-31,DNK,Europe,Denmark,2021-05-31,281985.0,844.0,978.0,2517.0,0.0,1.0,48506.855,145.184,168.235,432.973,0.0,0.172,0.94,34.0,5.849,153.0,26.319000000000003,,,,,149513.0,32458613.0,5583.507,25.719,148893.0,25.612,0.006999999999999999,152.2,tests performed,3438672.0,2148368.0,1256052.0,206.0,89598.0,50235.0,59.15,36.96,21.61,0.0,8641.0,38981.0,0.6709999999999999,55.56,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,,,,,2021,05,31,DNK_2021-05-31,38981.0,0.6709999999999999,50235.0,8641.0,89598.0,Denmark,DNK,2021-05-31,0.04,0.0,0.17,0.0,0.0,0.01,0.29,99.26,0.21,0.0,0.02,0.0,2021,2021,31,DNK_2021-05-31
DNK_2021-06-14,DNK,Europe,Denmark,2021-06-14,290912.0,238.0,453.85699999999997,2527.0,1.0,0.857,50042.472,40.941,78.072,434.69300000000004,0.172,0.147,0.59,20.0,3.44,102.0,17.546,,,,,94815.0,34081596.0,5862.691,16.31,101198.0,17.408,0.004,223.0,tests performed,4268004.0,2759654.0,1506346.0,235.0,114951.0,63827.0,73.42,47.47,25.91,0.0,10979.0,47561.0,0.818,55.56,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,,,,,2021,06,14,DNK_2021-06-14,47561.0,0.818,63827.0,10979.0,114951.0,Denmark,DNK,2021-06-14,0.03,0.0,0.1,0.02,0.0,0.0,1.62,98.12,0.11,0.0,0.0,0.0,2021,2021,14,DNK_2021-06-14
DNK_2021-06-28,DNK,Europe,Denmark,2021-06-28,293916.0,151.0,185.429,2534.0,1.0,0.28600000000000003,50559.217000000004,25.975,31.897,435.897,0.172,0.049,0.97,14.0,2.408,65.0,11.181,,,,,78479.0,35202915.0,6055.58,13.5,77990.0,13.415999999999999,0.002,420.6,tests performed,5120910.0,3262967.0,1867511.0,278.0,63868.0,59584.0,88.09,56.13,32.12,0.0,10250.0,30458.0,0.524,50.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,,,,,2021,06,28,DNK_2021-06-28,30458.0,0.524,59584.0,10250.0,63868.0,Denmark,DNK,2021-06-28,0.1,0.0,0.49,0.0,0.0,0.0,20.19,79.03,0.19,0.0,0.0,0.0,2021,2021,28,DNK_2021-06-28
DNK_2021-07-12,DNK,Europe,Denmark,2021-07-12,301006.0,860.0,645.286,2540.0,0.0,0.28600000000000003,51778.834,147.937,111.00200000000001,436.92900000000003,0.0,0.049,1.49,9.0,1.548,37.0,6.365,,,,,85257.0,36499357.0,6278.593000000001,14.665999999999999,92153.0,15.852,0.006999999999999999,142.8,tests performed,,3714127.0,2388509.0,322.0,,69173.0,,63.89,41.09,0.01,11899.0,39965.0,0.687,47.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,,,,,2021,07,12,DNK_2021-07-12,39965.0,0.687,69173.0,11899.0,,Denmark,DNK,2021-07-12,0.2,0.0,0.12,0.0,0.0,0.0,78.77,20.71,0.08,0.12,0.0,0.0,2021,2021,12,DNK_2021-07-12
DNK_2021-07-26,DNK,Europe,Denmark,2021-07-26,313354.0,772.0,770.857,2544.0,1.0,0.14300000000000002,53902.928,132.799,132.602,437.61699999999996,0.172,0.025,1.04,10.0,1.72,60.0,10.321,,,,,67243.0,37588666.0,6465.975,11.567,68830.0,11.84,0.011000000000000001,89.3,tests performed,7090454.0,4106965.0,2998967.0,381.0,111439.0,79739.0,121.97,70.65,51.59,0.01,13717.0,24058.0,0.414,47.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,,,,,2021,07,26,DNK_2021-07-26,24058.0,0.414,79739.0,13717.0,111439.0,Denmark,DNK,2021-07-26,0.02,0.0,0.03,0.0,0.0,0.0,95.72,4.16,0.03,0.0,0.04,0.0,2021,2021,26,DNK_2021-07-26
DNK_2021-08-09,DNK,Europe,Denmark,2021-08-09,325890.0,942.0,899.7139999999999,2554.0,0.0,0.28600000000000003,56059.362,162.042,154.768,439.337,0.0,0.049,1.08,13.0,2.2359999999999998,83.0,14.277999999999999,,,,,59747.0,38440708.0,6612.543000000001,10.277999999999999,60122.0,10.342,0.015,66.8,tests performed,,4282298.0,3526343.0,471.0,,45820.0,,73.66,60.66,0.01,7882.0,9767.0,0.168,38.89,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,,,,,2021,08,09,DNK_2021-08-09,9767.0,0.168,45820.0,7882.0,,Denmark,DNK,2021-08-09,0.0,0.0,0.01,0.0,0.0,0.0,99.06,0.84,0.07,0.01,0.01,0.0,2021,2021,09,DNK_2021-08-09
DNK_2021-08-23,DNK,Europe,Denmark,2021-08-23,339542.0,783.0,937.857,2569.0,1.0,1.0,58407.769,134.691,161.33,441.918,0.172,0.172,0.99,18.0,3.096,131.0,22.535,,,,,79250.0,39341292.0,6767.460999999999,13.633,69090.0,11.885,0.013999999999999999,73.7,tests performed,8394043.0,4364193.0,4049036.0,595.0,35542.0,33144.0,144.39,75.07,69.65,0.01,5701.0,5307.0,0.091,38.89,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,,,,,2021,08,23,DNK_2021-08-23,5307.0,0.091,33144.0,5701.0,35542.0,Denmark,DNK,2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,99.72,0.25,0.02,0.01,0.0,0.0,2021,2021,23,DNK_2021-08-23
DNK_2021-09-06,DNK,Europe,Denmark,2021-09-06,350813.0,466.0,661.429,2594.0,2.0,1.714,60346.598,80.161,113.77799999999999,446.218,0.344,0.295,0.76,26.0,4.473,125.0,21.502,,,,,59321.0,40223239.0,6919.172,10.204,55340.0,9.52,0.012,83.7,tests performed,8639355.0,4411664.0,4250981.0,860.0,10659.0,12192.0,148.61,75.89,73.13,0.01,2097.0,2618.0,0.045,29.63,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,,,,,2021,09,06,DNK_2021-09-06,2618.0,0.045,12192.0,2097.0,10659.0,Denmark,DNK,2021-09-06,0.0,0.0,0.0,0.0,0.0,0.0,99.95,0.03,0.02,0.0,0.0,0.0,2021,2021,06,DNK_2021-09-06
DNK_2021-09-20,DNK,Europe,Denmark,2021-09-20,356452.0,276.0,340.57099999999997,2632.0,2.0,2.286,61316.615,47.477,58.585,452.755,0.344,0.39299999999999996,0.83,22.0,3.784,99.0,17.03,,,,,41168.0,40793223.0,7017.221,7.082000000000001,37003.0,6.365,0.009000000000000001,108.6,tests performed,8779574.0,4436060.0,4330821.0,41004.0,12352.0,10159.0,151.03,76.31,74.5,0.71,1748.0,1523.0,0.026000000000000002,24.07,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,,,,,2021,09,20,DNK_2021-09-20,1523.0,0.026000000000000002,10159.0,1748.0,12352.0,Denmark,DNK,2021-09-20,0.0,0.0,0.0,0.0,0.0,0.0,99.96,0.04,0.0,0.0,0.0,0.0,2021,2021,20,DNK_2021-09-20
DNK_2021-10-04,DNK,Europe,Denmark,2021-10-04,362219.0,380.0,451.0,2666.0,1.0,2.571,62308.65,65.367,77.581,458.603,0.172,0.442,1.14,12.0,2.064,86.0,14.794,,,,,41850.0,41281619.0,7101.234,7.199,35254.0,6.064,0.013000000000000001,78.2,tests performed,8872449.0,4450739.0,4371128.0,83320.0,4878.0,5352.0,152.62,76.56,75.19,1.43,921.0,935.0,0.016,24.07,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,,,,,2021,10,04,DNK_2021-10-04,935.0,0.016,5352.0,921.0,4878.0,Denmark,DNK,2021-10-04,0.0,0.0,0.0,0.0,0.0,0.0,99.98,0.0,0.02,0.0,0.0,0.0,2021,2021,04,DNK_2021-10-04
DNK_2021-10-18,DNK,Europe,Denmark,2021-10-18,371407.0,752.0,717.0,2690.0,3.0,2.4290000000000003,63889.163,129.358,123.338,462.73199999999997,0.516,0.418,1.32,13.0,2.2359999999999998,121.0,20.814,,,,,54151.0,41934332.0,7213.513000000001,9.315,53065.0,9.128,0.013999999999999999,74.0,tests performed,,4463192.0,4393979.0,159423.0,,8936.0,,76.78,75.58,2.74,1537.0,855.0,0.015,24.07,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,,,,,2021,10,18,DNK_2021-10-18,855.0,0.015,8936.0,1537.0,,Denmark,DNK,2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2021,2021,18,DNK_2021-10-18
DNK_2021-11-01,DNK,Europe,Denmark,2021-11-01,392262.0,1535.0,1725.1429999999998,2719.0,3.0,2.571,67476.625,264.05,296.758,467.72,0.516,0.442,1.32,29.0,4.989,248.0,42.661,,,,,121022.0,43098433.0,7413.7609999999995,20.818,94669.0,16.285,0.018000000000000002,54.9,tests performed,9175886.0,4480174.0,4411585.0,324389.0,17071.0,14111.0,157.84,77.07,75.89,5.58,2427.0,1422.0,0.024,24.07,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,,,,,2021,11,01,DNK_2021-11-01,1422.0,0.024,14111.0,2427.0,17071.0,Denmark,DNK,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,99.99,0.0,0.01,0.0,0.0,0.0,2021,2021,01,DNK_2021-11-01
DNK_2021-11-15,DNK,Europe,Denmark,2021-11-15,430997.0,3746.0,3227.571,2782.0,7.0,5.143,74139.792,644.384,555.2040000000001,478.55800000000005,1.204,0.885,1.31,40.0,6.881,356.0,61.239,,,,,171122.0,45046583.0,7748.880999999999,29.436,155281.0,26.711,0.021,48.1,tests performed,9398317.0,4522692.0,4430364.0,490174.0,22285.0,18812.0,161.67,77.8,76.21,8.43,3236.0,4219.0,0.073,44.44,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,,2.5,80.9,0.94,,,,,2021,11,15,DNK_2021-11-15,4219.0,0.073,18812.0,3236.0,22285.0,Denmark,DNK,2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2021,2021,15,DNK_2021-11-15
DOM_2021-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dominican Republic,DOM,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2021,2021,25,DOM_2021-01-25
DOM_2021-03-22,DOM,North America,Dominican Republic,2021-03-22,249776.0,313.0,496.714,3275.0,3.0,7.0,22802.859,28.575,45.347,298.985,0.27399999999999997,0.639,0.91,,,,,,,,,,1284835.0,117.29700000000001,,3618.0,0.33,0.13699999999999998,7.3,samples tested,,,,,,15625.0,,,,,1426.0,15625.0,0.14300000000000002,70.37,10953714.0,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.181999999999995,1.6,74.08,0.7559999999999999,,,,,2021,03,22,DOM_2021-03-22,15625.0,0.14300000000000002,15625.0,1426.0,,Dominican Republic,DOM,2021-03-22,0.0,0.0,3.45,0.0,6.9,0.0,0.0,6.9,82.75,0.0,0.0,0.0,2021,2021,22,DOM_2021-03-22
DOM_2021-05-17,DOM,North America,Dominican Republic,2021-05-17,277919.0,731.0,830.143,3589.0,7.0,7.0,25372.125,66.735,75.786,327.651,0.639,0.639,1.22,,,,,,,,,,,,,5046.0,0.461,0.165,6.1,samples tested,,,,,,108806.0,,,,,9933.0,107301.0,0.98,66.67,10953714.0,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.181999999999995,1.6,74.08,0.7559999999999999,,,,,2021,05,17,DOM_2021-05-17,107301.0,0.98,108806.0,9933.0,,Dominican Republic,DOM,2021-05-17,0.0,0.0,19.54,0.0,3.45,0.0,0.0,4.6,35.63,2.3,34.48,0.0,2021,2021,17,DOM_2021-05-17
DOM_2021-05-31,DOM,North America,Dominican Republic,2021-05-31,292786.0,876.0,1174.143,3628.0,0.0,2.571,26729.381,79.973,107.191,331.212,0.0,0.235,1.15,,,,,,,,,,,,,5244.0,0.479,0.22399999999999998,4.5,samples tested,4311374.0,3223950.0,1087424.0,,97211.0,66515.0,39.36,29.43,9.93,,6072.0,41566.0,0.379,66.67,10953714.0,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.181999999999995,1.6,74.08,0.7559999999999999,,,,,2021,05,31,DOM_2021-05-31,41566.0,0.379,66515.0,6072.0,97211.0,Dominican Republic,DOM,2021-05-31,0.0,0.0,24.75,0.0,2.97,0.0,2.97,4.95,17.83,2.97,43.56,0.0,2021,2021,31,DOM_2021-05-31
ECU_2021-04-19,ECU,South America,Ecuador,2021-04-19,360563.0,17.0,1927.5710000000001,17703.0,0.0,57.857,20156.163,0.95,107.755,989.632,0.0,3.234,1.04,,,,,,,,,53.0,1173859.0,65.62100000000001,0.003,4861.0,0.272,0.397,2.5,people tested,951497.0,770219.0,181278.0,,41271.0,36224.0,5.32,4.31,1.01,,2025.0,29639.0,0.166,65.28,17888474.0,66.939,28.1,7.104,4.458,10581.936000000002,3.6,140.44799999999998,5.55,2.0,12.3,80.635,1.5,77.01,0.759,,,,,2021,04,19,ECU_2021-04-19,29639.0,0.166,36224.0,2025.0,41271.0,Ecuador,ECU,2021-04-19,0.0,0.0,10.53,0.0,19.3,0.0,0.0,22.81,29.82,17.54,0.0,0.0,2021,2021,19,ECU_2021-04-19
ECU_2021-05-03,ECU,South America,Ecuador,2021-05-03,388046.0,747.0,1895.8570000000002,18765.0,25.0,66.429,21692.516,41.75899999999999,105.98200000000001,1048.999,1.3980000000000001,3.713,1.0,,,,,,,,,2452.0,1242860.0,69.47800000000001,0.13699999999999998,4811.0,0.26899999999999996,0.39399999999999996,2.5,people tested,1647111.0,1386261.0,260850.0,,50211.0,57291.0,9.21,7.75,1.46,,3203.0,51361.0,0.287,75.46,17888474.0,66.939,28.1,7.104,4.458,10581.936000000002,3.6,140.44799999999998,5.55,2.0,12.3,80.635,1.5,77.01,0.759,,,,,2021,05,03,ECU_2021-05-03,51361.0,0.287,57291.0,3203.0,50211.0,Ecuador,ECU,2021-05-03,0.0,0.0,6.15,0.0,18.46,0.0,0.0,32.31,36.93,6.15,0.0,0.0,2021,2021,03,ECU_2021-05-03
ECU_2021-05-17,ECU,South America,Ecuador,2021-05-17,410870.0,741.0,1258.5710000000001,19786.0,87.0,77.714,22968.421000000002,41.423,70.357,1106.075,4.863,4.343999999999999,0.94,,,,,,,,,2451.0,1317050.0,73.626,0.13699999999999998,4126.0,0.231,0.305,3.3,people tested,2191821.0,1767464.0,424357.0,,48026.0,42143.0,12.25,9.88,2.37,,2356.0,24335.0,0.136,75.46,17888474.0,66.939,28.1,7.104,4.458,10581.936000000002,3.6,140.44799999999998,5.55,2.0,12.3,80.635,1.5,77.01,0.759,,,,,2021,05,17,ECU_2021-05-17,24335.0,0.136,42143.0,2356.0,48026.0,Ecuador,ECU,2021-05-17,0.0,0.0,2.88,0.0,30.22,0.0,0.0,26.62,30.21,7.91,2.16,0.0,2021,2021,17,ECU_2021-05-17
ECU_2021-05-31,ECU,South America,Ecuador,2021-05-31,426037.0,196.0,977.0,20572.0,27.0,51.714,23816.285,10.957,54.61600000000001,1150.014,1.5090000000000001,2.891,0.94,,,,,,,,,1083.0,1369762.0,76.572,0.061,3466.0,0.19399999999999998,0.282,3.5,people tested,2896575.0,2101930.0,794645.0,,58935.0,42540.0,16.19,11.75,4.44,,2378.0,11721.0,0.066,60.19,17888474.0,66.939,28.1,7.104,4.458,10581.936000000002,3.6,140.44799999999998,5.55,2.0,12.3,80.635,1.5,77.01,0.759,,,,,2021,05,31,ECU_2021-05-31,11721.0,0.066,42540.0,2378.0,58935.0,Ecuador,ECU,2021-05-31,0.0,0.0,5.88,0.0,30.39,0.0,0.0,18.63,30.39,14.71,0.0,0.0,2021,2021,31,ECU_2021-05-31
ECU_2021-06-14,ECU,South America,Ecuador,2021-06-14,439139.0,205.0,914.2860000000001,21051.0,3.0,33.857,24548.712000000003,11.46,51.11,1176.7910000000002,0.168,1.893,0.97,,,,,,,,,1021.0,1418946.0,79.322,0.057,3462.0,0.19399999999999998,0.264,3.8,people tested,3734231.0,2601633.0,1132598.0,,56006.0,59954.0,20.88,14.54,6.33,,3352.0,35369.0,0.198,60.19,17888474.0,66.939,28.1,7.104,4.458,10581.936000000002,3.6,140.44799999999998,5.55,2.0,12.3,80.635,1.5,77.01,0.759,,,,,2021,06,14,ECU_2021-06-14,35369.0,0.198,59954.0,3352.0,56006.0,Ecuador,ECU,2021-06-14,0.0,0.0,11.98,0.0,34.73,0.0,0.0,15.57,20.36,13.17,4.19,0.0,2021,2021,14,ECU_2021-06-14
ECU_2021-06-28,ECU,South America,Ecuador,2021-06-28,455743.0,1407.0,1301.4289999999999,21523.0,0.0,31.285999999999998,25476.908,78.654,72.752,1203.177,0.0,1.749,0.96,,,,,,,,,3707.0,1480394.0,82.757,0.207,4740.0,0.265,0.275,3.6,people tested,4676242.0,3267172.0,1409070.0,,69177.0,63402.0,26.14,18.26,7.88,,3544.0,46110.0,0.258,55.56,17888474.0,66.939,28.1,7.104,4.458,10581.936000000002,3.6,140.44799999999998,5.55,2.0,12.3,80.635,1.5,77.01,0.759,,,,,2021,06,28,ECU_2021-06-28,46110.0,0.258,63402.0,3544.0,69177.0,Ecuador,ECU,2021-06-28,0.0,0.0,12.41,0.0,26.9,0.0,4.14,13.79,9.66,17.93,15.17,0.0,2021,2021,28,ECU_2021-06-28
ECU_2021-07-12,ECU,South America,Ecuador,2021-07-12,468414.0,68.0,823.571,21830.0,0.0,19.285999999999998,26185.241,3.801,46.038999999999994,1220.339,0.0,1.078,0.9,,,,,,,,,247.0,1529302.0,85.491,0.013999999999999999,3078.0,0.172,0.268,3.7,people tested,6920076.0,5088128.0,1831948.0,,281132.0,229017.0,38.68,28.44,10.24,,12802.0,198984.0,1.112,62.04,17888474.0,66.939,28.1,7.104,4.458,10581.936000000002,3.6,140.44799999999998,5.55,2.0,12.3,80.635,1.5,77.01,0.759,,,,,2021,07,12,ECU_2021-07-12,198984.0,1.112,229017.0,12802.0,281132.0,Ecuador,ECU,2021-07-12,0.0,0.0,22.4,0.0,21.31,0.0,4.92,5.74,10.66,13.93,21.04,0.0,2021,2021,12,ECU_2021-07-12
ECU_2021-07-26,ECU,South America,Ecuador,2021-07-26,480720.0,0.0,629.714,30797.0,0.0,7.571000000000001,26873.17,0.0,35.202,1721.611,0.0,0.423,0.79,,,,,,,,,,1580633.0,88.36,,3458.0,0.193,0.182,5.5,people tested,11022262.0,8854376.0,2167886.0,,180061.0,231334.0,61.62,49.5,12.12,,12932.0,207757.0,1.161,62.04,17888474.0,66.939,28.1,7.104,4.458,10581.936000000002,3.6,140.44799999999998,5.55,2.0,12.3,80.635,1.5,77.01,0.759,,,,,2021,07,26,ECU_2021-07-26,207757.0,1.161,231334.0,12932.0,180061.0,Ecuador,ECU,2021-07-26,0.0,0.0,15.04,0.0,12.74,0.0,15.4,10.44,8.5,16.46,21.42,0.0,2021,2021,26,ECU_2021-07-26
ECU_2021-08-09,ECU,South America,Ecuador,2021-08-09,491831.0,0.0,604.714,31788.0,0.0,22.0,27494.296000000002,0.0,33.805,1777.01,0.0,1.23,0.78,,,,,,,,,,,,,3096.0,0.17300000000000001,0.195,5.1,people tested,14204382.0,10605501.0,3598922.0,,4521.0,195083.0,79.41,59.29,20.12,,10906.0,54228.0,0.303,60.19,17888474.0,66.939,28.1,7.104,4.458,10581.936000000002,3.6,140.44799999999998,5.55,2.0,12.3,80.635,1.5,77.01,0.759,,,,,2021,08,09,ECU_2021-08-09,54228.0,0.303,195083.0,10906.0,4521.0,Ecuador,ECU,2021-08-09,0.0,0.0,14.66,0.0,6.03,0.0,30.17,6.03,12.5,6.9,23.71,0.0,2021,2021,09,ECU_2021-08-09
ECU_2021-08-23,ECU,South America,Ecuador,2021-08-23,498728.0,3613.0,708.7139999999999,32092.0,107.0,31.714000000000002,27879.852000000003,201.97400000000002,39.618,1794.004,5.982,1.7730000000000001,0.79,,,,,,,,,724.0,1656955.0,92.62700000000001,0.04,2762.0,0.154,0.257,3.9,people tested,17844396.0,10670150.0,7223294.0,,191003.0,272611.0,99.75,59.65,40.38,,15239.0,7288.0,0.040999999999999995,65.74,17888474.0,66.939,28.1,7.104,4.458,10581.936000000002,3.6,140.44799999999998,5.55,2.0,12.3,80.635,1.5,77.01,0.759,,,,,2021,08,23,ECU_2021-08-23,7288.0,0.040999999999999995,272611.0,15239.0,191003.0,Ecuador,ECU,2021-08-23,0.0,0.0,7.66,0.0,5.36,0.0,38.31,3.45,6.14,6.51,32.57,0.0,2021,2021,23,ECU_2021-08-23
ECU_2021-09-06,ECU,South America,Ecuador,2021-09-06,503883.0,116.0,383.14300000000003,32353.0,2.0,15.571,28168.026,6.485,21.418000000000003,1808.595,0.11199999999999999,0.87,0.87,,,,,,,,,475.0,1690372.0,94.495,0.027000000000000003,2511.0,0.14,0.153,6.6,people tested,,,,,,88370.0,,,,,4940.0,3756.0,0.021,63.89,17888474.0,66.939,28.1,7.104,4.458,10581.936000000002,3.6,140.44799999999998,5.55,2.0,12.3,80.635,1.5,77.01,0.759,,,,,2021,09,06,ECU_2021-09-06,3756.0,0.021,88370.0,4940.0,,Ecuador,ECU,2021-09-06,0.0,0.0,2.94,0.0,3.59,0.0,63.07,1.63,1.98,6.86,19.93,0.0,2021,2021,06,ECU_2021-09-06
ECU_2021-09-20,ECU,South America,Ecuador,2021-09-20,507020.0,17.0,248.857,32666.0,5.0,31.143,28343.39,0.95,13.912,1826.092,0.28,1.7409999999999999,0.96,,,,,,,,,,,,,2063.0,0.115,0.121,8.3,people tested,20452529.0,10999841.0,9797946.0,,,28780.0,114.33,61.49,54.77,,1609.0,15239.0,0.085,63.89,17888474.0,66.939,28.1,7.104,4.458,10581.936000000002,3.6,140.44799999999998,5.55,2.0,12.3,80.635,1.5,77.01,0.759,,,,,2021,09,20,ECU_2021-09-20,15239.0,0.085,28780.0,1609.0,,Ecuador,ECU,2021-09-20,0.0,0.0,3.87,0.0,1.29,0.0,75.48,1.94,0.0,2.58,14.84,0.0,2021,2021,20,ECU_2021-09-20
